100.400000,1.619139
357.800000,3.514317
774.500000,3.657647
967.700000,1.143426
1003.600000,0.695570
1094.200000,0.882175
1230.500000,1.341918
1341.600000,1.196049
1492.700000,2.284029
1549.100000,5.955892
2065.900000,2.173579
2220.400000,5.146108
2356.900000,2.536805
2558.700000,3.402891
2763.500000,3.602223
2868.300000,3.209258
2952.700000,5.769125
3055.900000,6.475900
3557.300000,4.719096
3657.400000,3.443683
3733.100000,4.896708
3802.000000,4.899275
3881.900000,3.493906
4142.000000,3.610724
4252.300000,3.690115
4336.700000,4.645659
4686.500000,3.885113
