0.100000,-0.008872
0.200000,-0.006846
0.300000,-0.005959
0.400000,-0.001386
0.500000,0.000953
0.600000,0.003418
0.700000,0.004968
0.800000,0.005907
0.900000,0.008314
1.000000,0.010603
1.100000,0.012595
1.200000,0.014529
1.300000,0.017320
1.400000,0.018947
1.500000,0.018827
1.600000,0.020548
1.700000,0.019945
1.800000,0.019250
1.900000,0.021522
2.000000,0.023525
2.100000,0.025370
2.200000,0.029545
2.300000,0.028909
2.400000,0.031360
2.500000,0.036000
2.600000,0.039394
2.700000,0.041676
2.800000,0.042643
2.900000,0.042832
3.000000,0.044930
3.100000,0.046942
3.200000,0.048745
3.300000,0.048136
3.400000,0.050640
3.500000,0.049552
3.600000,0.050686
3.700000,0.052007
3.800000,0.054164
3.900000,0.054677
4.000000,0.053032
4.100000,0.053500
4.200000,0.053610
4.300000,0.051818
4.400000,0.051702
4.500000,0.053210
4.600000,0.052759
4.700000,0.054863
4.800000,0.055558
4.900000,0.058553
5.000000,0.060678
5.100000,0.059536
5.200000,0.058858
5.300000,0.060254
5.400000,0.062325
5.500000,0.064007
5.600000,0.064624
5.700000,0.064402
5.800000,0.063524
5.900000,0.063150
6.000000,0.060855
6.100000,0.059708
6.200000,0.059892
6.300000,0.058470
6.400000,0.056720
6.500000,0.055617
6.600000,0.055342
6.700000,0.053707
6.800000,0.049036
6.900000,0.047726
7.000000,0.045426
7.100000,0.041683
7.200000,0.041641
7.300000,0.040966
7.400000,0.038995
7.500000,0.037555
7.600000,0.037280
7.700000,0.036863
7.800000,0.035393
7.900000,0.034347
8.000000,0.033425
8.100000,0.032087
8.200000,0.030360
8.300000,0.031642
8.400000,0.031867
8.500000,0.032615
8.600000,0.029792
8.700000,0.029910
8.800000,0.030249
8.900000,0.030919
9.000000,0.030101
9.100000,0.031301
9.200000,0.030349
9.300000,0.028543
9.400000,0.027002
9.500000,0.028442
9.600000,0.027305
9.700000,0.026187
9.800000,0.025777
9.900000,0.025371
10.000000,0.026022
10.100000,0.026652
10.200000,0.027553
10.300000,0.029785
10.400000,0.029253
10.500000,0.026544
10.600000,0.025563
10.700000,0.022906
10.800000,0.021311
10.900000,0.021327
11.000000,0.021973
11.100000,0.022621
11.200000,0.019951
11.300000,0.020831
11.400000,0.024484
11.500000,0.026351
11.600000,0.027708
11.700000,0.027514
11.800000,0.026963
11.900000,0.027142
12.000000,0.025917
12.100000,0.027229
12.200000,0.027299
12.300000,0.028145
12.400000,0.027638
12.500000,0.027930
12.600000,0.028568
12.700000,0.028812
12.800000,0.029993
12.900000,0.030620
13.000000,0.031208
13.100000,0.033492
13.200000,0.035345
13.300000,0.035747
13.400000,0.034878
13.500000,0.034016
13.600000,0.036202
13.700000,0.033527
13.800000,0.032356
13.900000,0.029866
14.000000,0.029638
14.100000,0.031637
14.200000,0.031868
14.300000,0.031770
14.400000,0.030909
14.500000,0.029358
14.600000,0.031423
14.700000,0.032086
14.800000,0.032328
14.900000,0.032348
15.000000,0.032756
15.100000,0.036673
15.200000,0.035648
15.300000,0.036283
15.400000,0.037670
15.500000,0.037837
15.600000,0.036451
15.700000,0.035985
15.800000,0.035485
15.900000,0.035744
16.000000,0.036330
16.100000,0.037661
16.200000,0.037904
16.300000,0.039625
16.400000,0.039463
16.500000,0.039989
16.600000,0.042476
16.700000,0.042736
16.800000,0.045729
16.900000,0.049417
17.000000,0.050647
17.100000,0.052846
17.200000,0.053431
17.300000,0.052530
17.400000,0.056736
17.500000,0.056265
17.600000,0.055854
17.700000,0.053217
17.800000,0.051066
17.900000,0.051230
18.000000,0.053550
18.100000,0.052549
18.200000,0.052239
18.300000,0.050539
18.400000,0.051684
18.500000,0.051636
18.600000,0.054676
18.700000,0.054861
18.800000,0.057078
18.900000,0.054558
19.000000,0.053498
19.100000,0.056443
19.200000,0.057064
19.300000,0.056756
19.400000,0.058395
19.500000,0.060742
19.600000,0.060369
19.700000,0.062586
19.800000,0.061089
19.900000,0.060760
20.000000,0.060016
20.100000,0.058481
20.200000,0.058903
20.300000,0.059743
20.400000,0.059253
20.500000,0.059011
20.600000,0.057202
20.700000,0.055481
20.800000,0.054370
20.900000,0.055825
21.000000,0.056355
21.100000,0.056372
21.200000,0.057995
21.300000,0.057693
21.400000,0.056934
21.500000,0.058670
21.600000,0.058805
21.700000,0.058140
21.800000,0.057181
21.900000,0.060711
22.000000,0.059397
22.100000,0.060124
22.200000,0.060588
22.300000,0.060437
22.400000,0.059744
22.500000,0.060579
22.600000,0.060958
22.700000,0.058180
22.800000,0.057992
22.900000,0.057561
23.000000,0.061313
23.100000,0.061784
23.200000,0.062770
23.300000,0.063813
23.400000,0.064559
23.500000,0.065770
23.600000,0.065502
23.700000,0.064997
23.800000,0.064980
23.900000,0.065254
24.000000,0.065209
24.100000,0.067833
24.200000,0.066644
24.300000,0.068088
24.400000,0.068144
24.500000,0.067996
24.600000,0.066150
24.700000,0.066961
24.800000,0.067648
24.900000,0.066177
25.000000,0.064535
25.100000,0.065810
25.200000,0.064777
25.300000,0.062516
25.400000,0.058711
25.500000,0.056874
25.600000,0.059582
25.700000,0.058467
25.800000,0.057987
25.900000,0.057204
26.000000,0.055641
26.100000,0.054799
26.200000,0.054495
26.300000,0.055233
26.400000,0.054752
26.500000,0.052727
26.600000,0.050463
26.700000,0.048023
26.800000,0.047016
26.900000,0.046405
27.000000,0.049233
27.100000,0.050608
27.200000,0.051613
27.300000,0.054306
27.400000,0.052524
27.500000,0.052223
27.600000,0.053120
27.700000,0.054922
27.800000,0.054967
27.900000,0.055989
28.000000,0.055640
28.100000,0.054892
28.200000,0.055178
28.300000,0.053034
28.400000,0.049292
28.500000,0.052156
28.600000,0.053385
28.700000,0.052063
28.800000,0.053126
28.900000,0.053176
29.000000,0.052798
29.100000,0.053362
29.200000,0.052173
29.300000,0.050586
29.400000,0.051381
29.500000,0.052925
29.600000,0.055765
29.700000,0.053680
29.800000,0.055067
29.900000,0.055217
30.000000,0.054772
30.100000,0.052877
30.200000,0.051142
30.300000,0.051725
30.400000,0.053156
30.500000,0.053113
30.600000,0.052586
30.700000,0.055327
30.800000,0.056964
30.900000,0.058262
31.000000,0.058031
31.100000,0.059499
31.200000,0.059547
31.300000,0.059625
31.400000,0.058946
31.500000,0.059275
31.600000,0.058640
31.700000,0.057153
31.800000,0.058179
31.900000,0.056463
32.000000,0.053628
32.100000,0.052677
32.200000,0.051273
32.300000,0.050889
32.400000,0.050080
32.500000,0.046968
32.600000,0.048170
32.700000,0.045594
32.800000,0.044129
32.900000,0.045451
33.000000,0.047085
33.100000,0.046775
33.200000,0.048914
33.300000,0.048840
33.400000,0.051517
33.500000,0.050627
33.600000,0.051725
33.700000,0.051016
33.800000,0.051780
33.900000,0.052813
34.000000,0.055206
34.100000,0.058408
34.200000,0.055956
34.300000,0.055464
34.400000,0.058287
34.500000,0.058557
34.600000,0.057280
34.700000,0.057642
34.800000,0.056683
34.900000,0.057849
35.000000,0.059732
35.100000,0.056817
35.200000,0.057092
35.300000,0.059535
35.400000,0.060822
35.500000,0.060065
35.600000,0.057383
35.700000,0.057641
35.800000,0.058978
35.900000,0.060990
36.000000,0.060052
36.100000,0.059688
36.200000,0.060476
36.300000,0.060671
36.400000,0.059343
36.500000,0.060201
36.600000,0.059505
36.700000,0.059692
36.800000,0.060744
36.900000,0.062586
37.000000,0.060250
37.100000,0.060363
37.200000,0.060914
37.300000,0.062121
37.400000,0.061973
37.500000,0.063176
37.600000,0.063492
37.700000,0.062376
37.800000,0.065146
37.900000,0.068173
38.000000,0.070883
38.100000,0.068863
38.200000,0.070053
38.300000,0.070707
38.400000,0.070627
38.500000,0.070676
38.600000,0.070463
38.700000,0.070820
38.800000,0.072517
38.900000,0.070793
39.000000,0.069251
39.100000,0.065934
39.200000,0.063224
39.300000,0.064113
39.400000,0.060249
39.500000,0.060102
39.600000,0.059330
39.700000,0.059932
39.800000,0.059606
39.900000,0.060272
40.000000,0.059577
40.100000,0.061867
40.200000,0.059107
40.300000,0.057932
40.400000,0.059659
40.500000,0.059773
40.600000,0.059288
40.700000,0.058915
40.800000,0.057827
40.900000,0.056296
41.000000,0.056697
41.100000,0.058098
41.200000,0.059119
41.300000,0.058474
41.400000,0.058918
41.500000,0.060458
41.600000,0.059362
41.700000,0.060532
41.800000,0.061473
41.900000,0.062926
42.000000,0.063673
42.100000,0.062314
42.200000,0.060481
42.300000,0.060202
42.400000,0.058174
42.500000,0.057725
42.600000,0.057555
42.700000,0.059105
42.800000,0.057094
42.900000,0.057202
43.000000,0.055460
43.100000,0.056097
43.200000,0.057083
43.300000,0.055043
43.400000,0.054973
43.500000,0.056505
43.600000,0.053540
43.700000,0.056036
43.800000,0.055771
43.900000,0.056916
44.000000,0.057666
44.100000,0.057990
44.200000,0.056206
44.300000,0.055068
44.400000,0.055334
44.500000,0.054618
44.600000,0.055170
44.700000,0.055512
