0.100000,-0.130605
0.200000,-0.130345
0.300000,-0.130085
0.400000,-0.129825
0.500000,-0.129565
0.600000,-0.129305
0.700000,-0.129045
0.800000,-0.128785
0.900000,-0.128525
1.000000,-0.128265
1.100000,-0.128005
1.200000,-0.127745
1.300000,-0.127485
1.400000,-0.127225
1.500000,-0.126965
1.600000,-0.126705
1.700000,-0.126445
1.800000,-0.126185
1.900000,-0.125926
2.000000,-0.125666
2.100000,-0.125406
2.200000,-0.125146
2.300000,-0.124886
2.400000,-0.124626
2.500000,-0.124367
2.600000,-0.124107
2.700000,-0.123847
2.800000,-0.123587
2.900000,-0.123328
3.000000,-0.123068
3.100000,-0.122808
3.200000,-0.122549
3.300000,-0.122289
3.400000,-0.122030
3.500000,-0.121770
3.600000,-0.121511
3.700000,-0.121251
3.800000,-0.120992
3.900000,-0.120732
4.000000,-0.120473
4.100000,-0.120213
4.200000,-0.119954
4.300000,-0.119695
4.400000,-0.119435
4.500000,-0.119176
4.600000,-0.118917
4.700000,-0.118658
4.800000,-0.118399
4.900000,-0.118140
5.000000,-0.117881
5.100000,-0.117622
5.200000,-0.117363
5.300000,-0.117104
5.400000,-0.116845
5.500000,-0.116586
5.600000,-0.116327
5.700000,-0.116068
5.800000,-0.115810
5.900000,-0.115551
6.000000,-0.115292
6.100000,-0.115034
6.200000,-0.114775
6.300000,-0.114517
6.400000,-0.114258
6.500000,-0.114000
6.600000,-0.113742
6.700000,-0.113483
6.800000,-0.113225
6.900000,-0.112967
7.000000,-0.112709
7.100000,-0.112451
7.200000,-0.112193
7.300000,-0.111935
7.400000,-0.111677
7.500000,-0.111419
7.600000,-0.111161
7.700000,-0.110903
7.800000,-0.110646
7.900000,-0.110388
8.000000,-0.110131
8.100000,-0.109873
8.200000,-0.109616
8.300000,-0.109358
8.400000,-0.109101
8.500000,-0.108844
8.600000,-0.108587
8.700000,-0.108330
8.800000,-0.108073
8.900000,-0.107816
9.000000,-0.107559
9.100000,-0.107302
9.200000,-0.107045
9.300000,-0.106788
9.400000,-0.106532
9.500000,-0.106275
9.600000,-0.106019
9.700000,-0.105763
9.800000,-0.105506
9.900000,-0.105250
10.000000,-0.104994
10.100000,-0.104738
10.200000,-0.104482
10.300000,-0.104226
10.400000,-0.103970
10.500000,-0.103714
10.600000,-0.103459
10.700000,-0.103203
10.800000,-0.102947
10.900000,-0.102692
11.000000,-0.102437
11.100000,-0.102181
11.200000,-0.101926
11.300000,-0.101671
11.400000,-0.101416
11.500000,-0.101161
11.600000,-0.100906
11.700000,-0.100652
11.800000,-0.100397
11.900000,-0.100142
12.000000,-0.099888
12.100000,-0.099633
12.200000,-0.099379
12.300000,-0.099125
12.400000,-0.098871
12.500000,-0.098617
12.600000,-0.098363
12.700000,-0.098109
12.800000,-0.097855
12.900000,-0.097602
