201.300000,2.309071
281.400000,8.552531
347.900000,1.176701
460.900000,0.224126
612.200000,0.176971
758.800000,0.318192
870.900000,0.639054
890.000000,0.871914
931.200000,0.932632
993.000000,1.866263
1094.600000,0.864555
1120.500000,0.512336
1179.700000,0.562052
1311.300000,0.623474
1441.100000,0.501768
1548.200000,0.393954
1795.800000,1.356361
2219.200000,1.292173
2297.200000,1.122907
2324.600000,0.463248
2471.200000,1.129237
2803.900000,1.437351
2897.300000,1.212791
3174.700000,1.480298
3212.300000,2.190885
3345.800000,0.130793
3414.100000,0.697406
3526.700000,1.356664
3545.400000,0.336970
3591.900000,0.612308
3622.000000,1.387107
3657.900000,3.711095
3755.300000,2.925670
3961.000000,0.610627
4000.300000,1.408051
4064.600000,1.362193
4162.900000,1.950024
4221.800000,1.935853
4340.600000,2.148241
4372.000000,2.327874
4425.900000,1.645860
4510.000000,1.360264
4702.200000,2.252479
